carat,cut,color,clarity,depth,table,price,x,y,z,resid
0.54,Ideal,G,VVS1,61.3,56,1982,5.23,5.28,3.22,1.1922187042701995
0.57,Ideal,D,VS1,61.8,55,1982,5.31,5.37,3.3,1.0889449313275208
0.59,Premium,H,VVS1,62,58,1982,5.38,5.36,3.33,1.0277960616288304
0.74,Fair,J,VS1,58.8,68,1982,5.91,5.8,3.44,0.7031380308875081
0.7,Premium,H,SI2,61.7,58,1982,5.72,5.69,3.52,0.7717634601672154
0.7,Fair,G,SI1,65,59,1982,5.57,5.5,3.6,0.7717634601672154
0.54,Very Good,G,VVS1,60.6,55,1983,5.28,5.31,3.21,1.1928202273298711
0.61,Very Good,E,SI1,62.2,60,1983,5.44,5.4,3.37,0.9724422838526143
0.58,Ideal,F,VS1,62.1,56,1983,5.32,5.38,3.32,1.0581989029546157
0.54,Ideal,H,VVS2,60.9,57,1983,5.26,5.22,3.19,1.1928202273298711
0.6,Very Good,D,VS2,61.5,59,1984,5.4,5.43,3.33,1.0002597203293044
0.58,Ideal,E,VS2,61.1,57,1984,5.41,5.39,3.3,1.0587325383065846
0.58,Ideal,G,VS1,62.6,54,1984,5.34,5.3,3.33,1.0587325383065846
0.58,Premium,G,VS1,61.5,58,1984,5.41,5.35,3.31,1.0587325383065846
0.58,Ideal,E,VS2,61.9,57,1984,5.37,5.33,3.31,1.0587325383065846
0.58,Ideal,E,VS2,61.6,55,1984,5.38,5.33,3.3,1.0587325383065846
0.58,Ideal,E,VS2,61.9,56,1984,5.38,5.35,3.32,1.0587325383065846
0.76,Premium,H,SI2,59,59,1985,6.05,6.02,3.56,0.6734236333229475
0.54,Ideal,G,VVS2,61.4,55,1985,5.22,5.3,3.23,1.194023273449215
0.54,Ideal,G,VVS2,60.6,56,1985,5.26,5.27,3.19,1.194023273449215
0.54,Ideal,G,VVS2,61,56,1985,5.25,5.3,3.22,1.194023273449215
0.54,Ideal,G,VVS2,61.8,56,1985,5.23,5.25,3.24,1.194023273449215
0.54,Ideal,G,VVS2,62.1,56,1985,5.19,5.22,3.23,1.194023273449215
0.54,Ideal,G,VVS2,61.5,54,1985,5.24,5.26,3.23,1.194023273449215
0.51,Ideal,E,VS2,61.6,55,1985,5.15,5.2,3.19,1.314052052425872
0.74,Ideal,J,VS1,61.2,56,1985,5.82,5.87,3.58,0.7042023165043908
0.59,Very Good,D,VS2,59.2,56,1986,5.47,5.54,3.26,1.0298703220962953
0.55,Very Good,E,VS1,61.6,55,1986,5.26,5.28,3.25,1.1584493744249957
0.71,Very Good,J,SI2,60.9,55,1986,5.76,5.87,3.54,0.7551552712614538
0.73,Very Good,G,SI2,62.6,56,1986,5.77,5.79,3.62,0.7208059255823255
0.51,Ideal,D,VS2,61.1,56,1986,5.16,5.2,3.17,1.3147140433842741
0.71,Very Good,H,SI1,62.5,63,1986,5.66,5.63,3.53,0.7551552712614538
0.54,Ideal,D,VS1,61.6,54,1987,5.24,5.25,3.23,1.1952263195685602
0.46,Ideal,G,IF,61.7,56,1987,4.97,5.01,3.08,1.5636775516673413
0.46,Ideal,G,IF,61.1,56,1987,5,5.02,3.06,1.5636775516673413
0.7,Premium,D,SI2,60.8,61,1987,5.69,5.64,3.45,0.7737103911969005
0.5,Premium,G,VVS1,61.3,57,1987,5.15,5.07,3.13,1.359759922459618
0.5,Premium,F,VVS2,62.7,56,1987,5.08,5.03,3.17,1.359759922459618
0.72,Premium,J,SI1,62.1,59,1987,5.75,5.71,3.56,0.7380329011050194
0.5,Very Good,G,VVS1,59.6,63,1987,5.16,5.11,3.06,1.359759922459618
0.72,Very Good,J,VS1,62.7,58,1988,5.67,5.72,3.57,0.7384043318554497
0.54,Very Good,D,VS1,59.9,57,1988,5.38,5.3,3.2,1.1958278426282325
0.52,Ideal,I,IF,60.2,56,1988,5.23,5.27,3.16,1.273901927157099
0.7,Good,F,SI1,63.5,59,1988,5.58,5.64,3.56,0.7740997774028376
0.61,Very Good,F,VS2,61.8,56,1989,5.42,5.46,3.36,0.9753846205662384
0.72,Very Good,J,SI1,63,58,1989,5.67,5.7,3.58,0.73877576260588
0.74,Good,H,VS2,59.2,64,1989,5.79,5.66,3.4,0.705621363993569
0.65,Ideal,E,SI1,62.7,54,1989,5.58,5.56,3.49,0.8769018301991726
0.54,Premium,F,VS2,62,59,1989,5.22,5.16,3.22,1.1964293656879046
0.51,Premium,E,VS1,61.6,57,1989,5.13,5.1,3.15,1.3167000162594769
0.55,Ideal,D,VS1,61.7,55,1990,5.26,5.25,3.24,1.1607826057934243
0.7,Very Good,D,SI2,60.9,60,1990,5.68,5.72,3.47,0.7748785498147115
0.58,Premium,G,VVS2,59.7,59,1990,5.4,5.45,3.24,1.0619343504183993
0.67,Good,G,VS2,63.8,60,1990,5.5,5.47,3.5,0.833898318829425
0.53,Ideal,G,VVS1,62.1,54,1990,5.2,5.23,3.24,1.235120851321417
0.7,Fair,F,SI2,57.1,64,1990,5.81,5.86,3.33,0.7748785498147115
0.63,Very Good,H,VS1,61.1,57,1991,5.5,5.54,3.37,0.9249813807578401
0.71,Ideal,E,SI2,62.6,55,1991,5.72,5.68,3.57,0.757056467815485
0.64,Ideal,D,SI1,62.1,57,1991,5.52,5.49,3.42,0.9008891754392467
0.56,Ideal,D,VS2,61.2,56,1991,5.31,5.38,3.27,1.126821808462405
0.55,Ideal,G,VS1,60.9,55,1991,5.34,5.37,3.26,1.161365913635531
0.52,Ideal,D,VS1,60.9,56,1991,5.19,5.22,3.17,1.2758243143711179
0.64,Ideal,I,IF,62,54,1991,5.53,5.56,3.44,0.9008891754392467
0.5,Good,G,VVS2,64.4,57,1991,4.97,5.05,3.22,1.3624972348349762
0.72,Premium,I,VS2,61.1,61,1991,5.79,5.74,3.52,0.7395186241067401
0.59,Premium,G,VS1,62.5,53,1991,5.46,5.35,3.38,1.0324631476806254
0.38,Ideal,D,VVS1,61.6,55,1992,4.66,4.69,2.88,2.159177170871685
0.63,Ideal,D,SI1,62,56,1992,5.55,5.48,3.42,0.9254459620640976
0.46,Very Good,D,VVS1,61.6,59,1993,4.92,4.97,3.05,1.5683992755274336
0.71,Very Good,J,VS1,64.1,58,1993,5.61,5.65,3.61,0.7578169464370981
0.59,Very Good,E,VS1,61.6,61,1993,5.34,5.37,3.3,1.0335002779143583
0.71,Very Good,G,SI2,63,56,1993,5.62,5.65,3.55,0.7578169464370981
0.53,Ideal,G,VVS2,61.7,54.5,1993,5.2,5.26,3.23,1.2369828425545648
0.56,Ideal,G,VVS1,61.7,57,1993,5.29,5.31,3.27,1.1279537238902935
0.54,Premium,E,VS2,61.3,59,1993,5.26,5.21,3.21,1.1988354579265927
0.54,Premium,D,VS2,61.1,55,1993,5.37,5.24,3.24,1.1988354579265927
0.54,Ideal,D,VS2,61.1,56,1993,5.29,5.25,3.22,1.1988354579265927
0.54,Premium,D,VS2,60.6,58,1993,5.3,5.26,3.2,1.1988354579265927
0.54,Premium,D,VS2,60.9,58,1993,5.31,5.27,3.22,1.1988354579265927
0.54,Ideal,D,VS2,61.1,57,1993,5.25,5.22,3.2,1.1988354579265927
0.54,Ideal,D,VS2,61.3,56,1993,5.26,5.22,3.21,1.1988354579265927
0.54,Ideal,D,VS2,61.8,57,1993,5.26,5.22,3.24,1.1988354579265927
0.54,Ideal,D,VS2,62.6,57,1993,5.24,5.18,3.26,1.1988354579265927
0.54,Ideal,D,VS2,61.1,57,1993,5.29,5.19,3.2,1.1988354579265927
0.54,Ideal,D,VS2,61.8,56,1993,5.24,5.21,3.23,1.1988354579265927
0.54,Premium,D,VS2,61.5,58,1993,5.26,5.21,3.22,1.1988354579265927
0.54,Premium,D,VS2,61.7,58,1993,5.24,5.16,3.21,1.1988354579265927
0.54,Premium,D,VS1,61.1,58,1994,5.24,5.3,3.22,1.1994369809862648
0.59,Ideal,E,SI1,61.6,55,1994,5.41,5.43,3.34,1.0340188430312245
0.71,Fair,G,SI2,65.6,61,1994,5.46,5.37,3.55,0.7581971857479044
0.52,Very Good,D,VS1,59.6,57,1995,5.24,5.3,3.14,1.2783874973231453
0.7,Good,I,SI1,63.6,55,1995,5.62,5.58,3.56,0.776825480844397
0.7,Fair,H,SI1,61,66,1995,5.68,5.64,3.45,0.776825480844397
0.7,Very Good,H,SI2,63.1,55,1995,5.71,5.66,3.59,0.776825480844397
0.7,Very Good,I,VS1,63.3,55,1995,5.64,5.6,3.56,0.776825480844397
0.7,Fair,G,SI1,61.6,66,1995,5.62,5.57,3.45,0.776825480844397
0.7,Fair,I,VS2,64.4,55,1996,5.6,5.55,3.59,0.7772148670503339
0.55,Ideal,E,VS1,61.2,54,1996,5.3,5.32,3.25,1.164282452846068
0.6,Ideal,D,SI1,62.2,56,1996,5.44,5.4,3.37,1.006309678315168
0.6,Premium,D,SI1,60.4,60,1996,5.48,5.44,3.3,1.006309678315168
0.72,Ideal,J,VVS2,61.6,56,1996,5.76,5.73,3.54,0.7413757778588922
0.63,Premium,H,VS1,61.7,59,1996,5.53,5.49,3.4,0.9273042872891261
0.77,Premium,G,SI2,61.2,58,1996,5.99,5.96,3.64,0.6624827053482822
0.7,Very Good,J,VS2,63.2,57,1997,5.63,5.66,3.57,0.7776042532562707
1,Fair,I,I1,66.9,57,1997,6.15,6.03,4.09,0.42773159499731656
0.57,Very Good,D,VS2,61.4,56,1998,5.34,5.37,3.29,1.0977356068579136
0.57,Ideal,D,VS2,61.8,56,1998,5.31,5.34,3.29,1.0977356068579136
0.7,Fair,E,SI2,64.4,58,1998,5.58,5.51,3.57,0.7779936394622075
0.7,Fair,E,SI2,65.3,56,1998,5.57,5.54,3.63,0.7779936394622075
0.51,Ideal,F,VVS2,62.2,55,1998,5.12,5.11,3.18,1.3226579348850844
0.51,Ideal,F,VVS2,61.9,56,1998,5.13,5.15,3.18,1.3226579348850844
0.51,Ideal,F,VVS2,61.7,56,1998,5.12,5.15,3.17,1.3226579348850844
0.79,Premium,H,SI2,61.6,58,1998,5.98,5.94,3.67,0.6352533784485775
0.75,Premium,J,VS1,61.6,57,1998,5.88,5.84,3.61,0.6930477778417157
0.54,Ideal,G,SI1,60,57,1999,5.31,5.36,3.2,1.2024445962846253
0.7,Fair,G,SI2,61.5,66,1999,5.55,5.6,3.43,0.7783830256681445
0.7,Very Good,H,SI2,61.5,63,1999,5.63,5.59,3.45,0.7783830256681445
0.7,Very Good,I,SI1,63.5,59,1999,5.65,5.62,3.58,0.7783830256681445
0.7,Premium,H,SI2,62.1,62,1999,5.67,5.63,3.51,0.7783830256681445
0.7,Good,H,SI2,63.6,54,1999,5.67,5.62,3.59,0.7783830256681445
0.56,Premium,G,VS1,61,60,1999,5.39,5.32,3.27,1.1313494701739568
0.59,Very Good,F,SI1,63.4,54,2000,5.35,5.4,3.41,1.0371302337324217
0.7,Ideal,J,VS1,62.8,56,2000,5.64,5.66,3.55,0.7787724118740817
0.7,Good,E,SI1,64.4,58,2000,5.48,5.52,3.54,0.7787724118740817
0.7,Fair,E,SI1,57.2,66,2000,5.76,5.74,3.29,0.7787724118740817
0.58,Very Good,F,VS1,61.5,60,2001,5.32,5.38,3.29,1.0678043392900587
0.77,Very Good,J,SI2,61.2,56,2001,5.91,5.96,3.63,0.6641422311632827
0.77,Very Good,J,SI2,61.3,58,2001,5.84,5.91,3.6,0.6641422311632827
0.3,Fair,D,SI2,64.6,54,536,4.29,4.25,2.76,0.8633899826595749
0.34,Premium,J,VS2,62.3,60,536,4.49,4.46,2.79,0.7000249601890063
0.34,Good,F,SI2,63.9,56,536,4.43,4.4,2.82,0.7000249601890063
0.3,Very Good,G,SI1,63.2,55,536,4.29,4.26,2.7,0.8633899826595749
0.3,Good,D,SI2,60.8,65,536,4.29,4.26,2.6,0.8633899826595749
0.37,Very Good,H,VS2,61.2,54,537,4.62,4.7,2.85,0.6086706030533366
0.37,Ideal,I,VS2,61.5,56,537,4.6,4.63,2.84,0.6086706030533366
0.34,Ideal,F,SI1,61.1,56,537,4.52,4.55,2.77,0.7013309769057771
0.31,Premium,I,SI1,62.3,58,537,4.38,4.35,2.72,0.8187515504333905
0.31,Premium,I,SI1,60.1,59,537,4.41,4.38,2.64,0.8187515504333905
0.31,Premium,I,SI1,59.6,58,537,4.44,4.39,2.63,0.8187515504333905
0.31,Premium,I,SI1,62.8,60,537,4.31,4.29,2.7,0.8187515504333905
0.31,Ideal,I,SI1,62.5,56,537,4.35,4.29,2.7,0.8187515504333905
0.31,Ideal,I,SI1,62.2,56,537,4.37,4.34,2.71,0.8187515504333905
0.27,Ideal,E,VS2,60.8,56,537,4.25,4.23,2.58,1.0320427082910928
0.31,Premium,D,SI1,58.5,59,537,4.49,4.44,2.61,0.8187515504333905
0.23,Good,G,VVS2,63.8,56,537,3.94,3.9,2.5,1.3501894903881246
0.34,Ideal,H,VS2,61.7,57,537,4.46,4.48,2.76,0.7013309769057771
0.34,Premium,I,VS1,61,60,537,4.48,4.51,2.74,0.7013309769057771
0.34,Good,H,VS2,63.7,57,537,4.42,4.44,2.82,0.7013309769057771
0.34,Premium,H,VS2,61.1,58,537,4.47,4.5,2.74,0.7013309769057771
0.36,Premium,G,SI1,61.8,59,537,4.55,4.57,2.82,0.6372696631540872
0.36,Premium,D,SI2,61.2,59,537,4.56,4.59,2.8,0.6372696631540872
0.36,Good,G,SI1,63.3,56,537,4.5,4.53,2.86,0.6372696631540872
0.34,Premium,H,VS2,61.7,60,537,4.47,4.51,2.77,0.7013309769057771
0.34,Very Good,H,VS2,62.4,60,537,4.41,4.44,2.76,0.7013309769057771
0.34,Premium,I,VS1,59.5,59,537,4.55,4.59,2.72,0.7013309769057771
0.34,Premium,H,VS2,60.2,60,537,4.51,4.56,2.73,0.7013309769057771
0.34,Good,H,VS2,63.1,56,537,4.41,4.46,2.8,0.7013309769057771
0.34,Good,H,VS2,63.2,55,537,4.46,4.5,2.83,0.7013309769057771
0.72,Very Good,G,SI2,63.4,57,2001,5.67,5.71,3.61,0.7432329316110434
0.73,Very Good,H,SI1,62.2,57,2001,5.77,5.8,3.6,0.726250079098808
0.55,Ideal,E,VS1,61.2,57,2001,5.28,5.3,3.24,1.167198992056604
0.55,Ideal,E,VS1,62,56,2001,5.24,5.27,3.26,1.167198992056604
0.53,Ideal,G,VVS1,61.4,57,2001,5.18,5.21,3.19,1.2419481525096256
0.75,Ideal,J,VS2,61.5,54,2001,5.87,5.9,3.62,0.6940883901207575
0.71,Ideal,J,SI1,60.7,61,2001,5.72,5.77,3.49,0.7608588609235489
0.57,Premium,D,SI1,62.6,56,2001,5.4,5.34,3.36,1.0993838585198628
0.61,Ideal,F,VS2,62.4,55,2002,5.42,5.45,3.39,0.9817596834457559
0.71,Fair,E,SI2,64.8,63,2002,5.63,5.51,3.61,0.7612391002343553
0.74,Premium,E,SI2,62.2,57,2002,5.79,5.77,3.59,0.710233268333396
0.5,Very Good,F,VVS2,61.9,56,2003,5.09,5.12,3.16,1.3707091719610538
0.5,Very Good,E,VVS2,60.9,59,2003,5.07,5.11,3.1,1.3707091719610538
0.74,Very Good,J,VS2,60.8,58,2003,5.79,5.85,3.54,0.7105880302056904
0.71,Very Good,I,SI2,60.4,59,2003,5.76,5.79,3.49,0.7616193395451617
0.54,Very Good,D,VS1,62.1,59,2004,5.18,5.19,3.22,1.2054522115829862
0.56,Ideal,G,VVS2,61.4,54,2004,5.33,5.35,3.28,1.134179258743677
0.54,Ideal,D,VS1,62.1,57,2004,5.19,5.22,3.23,1.2054522115829862
0.51,Ideal,G,VVS1,62.6,57,2005,5.08,5.14,3.2,1.327291871593892
0.51,Very Good,G,VVS1,60.1,56,2005,5.16,5.35,3.16,1.327291871593892
0.51,Ideal,G,VVS1,62.3,55,2005,5.1,5.14,3.19,1.327291871593892
0.53,Ideal,G,VVS1,60.8,56,2005,5.22,5.24,3.18,1.2444308074871566
0.53,Ideal,G,VVS1,61.8,56,2005,5.18,5.2,3.21,1.2444308074871566
0.53,Ideal,G,VVS1,61.2,55,2005,5.19,5.23,3.19,1.2444308074871566
0.7,Premium,J,VS1,60.9,58,2005,5.73,5.66,3.47,0.7807193429037672
0.77,Premium,J,VS1,62.2,61,2005,5.85,5.82,3.63,0.6654698518152835
0.77,Fair,J,VS1,61.2,66,2005,5.92,5.83,3.6,0.6654698518152835
0.77,Good,E,SI2,64.1,56,2005,5.84,5.77,3.72,0.6654698518152835
0.71,Ideal,H,SI1,60.8,57,2006,5.77,5.81,3.52,0.7627600574775811
0.72,Ideal,J,VS1,62.7,57,2006,5.71,5.74,3.59,0.7450900853631953
0.71,Premium,H,SI1,61,58,2006,5.73,5.77,3.51,0.7627600574775811
0.58,Ideal,H,VVS1,61.6,56,2006,5.35,5.39,3.31,1.0704725160499045
0.76,Very Good,D,SI2,59.1,63,2006,5.91,5.84,3.47,0.6805480143303948
0.67,Very Good,D,SI1,60.2,60,2007,5.61,5.68,3.4,0.8410220733118873
0.71,Good,I,VS1,64.2,57,2007,5.62,5.57,3.59,0.7631402967883871
0.54,Ideal,G,VVS1,62.2,53.9,2007,5.22,5.25,3.26,1.2072567807620027
0.57,Very Good,E,VS1,59.1,57,2008,5.43,5.5,3.23,1.1032297790644099
0.71,Very Good,I,SI1,62.9,59,2008,5.66,5.7,3.57,0.7635205360991935
0.5,Good,E,VVS1,58.3,62,2008,5.16,5.23,3.03,1.3741308124302525
0.65,Very Good,G,VS2,63.2,57,2009,5.54,5.47,3.48,0.885719344831643
0.54,Premium,D,VS2,62.2,56,2009,5.27,5.21,3.26,1.2084598268813476
0.62,Premium,F,VS2,62.3,60,2009,5.46,5.39,3.38,0.9587087326394801
0.56,Very Good,G,VVS2,61.4,57,2010,5.26,5.32,3.25,1.137575005027341
0.56,Very Good,G,VVS2,61.6,56,2010,5.29,5.31,3.27,1.137575005027341
0.6,Very Good,D,VS2,63.7,56,2010,5.34,5.36,3.41,1.0133679626320076
0.7,Good,I,VS2,57.1,61,2010,5.9,5.93,3.38,0.7826662739334524
0.56,Ideal,E,VS1,61.1,56,2010,5.29,5.34,3.25,1.137575005027341
0.7,Good,I,VS2,63.6,58,2010,5.57,5.59,3.55,0.7826662739334524
0.7,Very Good,G,SI1,61.7,57,2010,5.65,5.8,3.53,0.7826662739334524
0.56,Ideal,E,VS1,61.8,55,2010,5.28,5.33,3.28,1.137575005027341
0.7,Premium,G,SI1,61.5,58,2010,5.69,5.76,3.52,0.7826662739334524
0.56,Ideal,E,VS1,61.8,56,2010,5.28,5.33,3.28,1.137575005027341
0.7,Premium,H,VS2,61.7,59,2010,5.66,5.68,3.5,0.7826662739334524
0.67,Ideal,G,VS2,62.5,56,2010,5.64,5.56,3.5,0.8422792064558515
0.52,Ideal,D,VS1,61,56,2010,5.2,5.23,3.18,1.2879994333932439
0.77,Premium,J,SI1,61.8,59,2010,5.86,5.82,3.61,0.6671293776302841
0.77,Very Good,J,SI1,63.3,57,2010,5.84,5.79,3.68,0.6671293776302841
0.7,Ideal,F,SI2,62.6,53,2011,5.72,5.69,3.57,0.7830556601393894
0.56,Premium,D,VS2,61.5,58,2011,5.33,5.28,3.26,1.1381409627412848
0.63,Fair,E,VS2,65.7,60,2011,5.41,5.31,3.52,0.9342730068829821
0.52,Premium,G,VVS2,61.5,62,2012,5.17,5.14,3.17,1.289281024869257
0.52,Ideal,G,VVS2,60.8,57,2012,5.21,5.16,3.15,1.289281024869257
0.52,Ideal,G,VVS2,61.8,57,2012,5.19,5.14,3.19,1.289281024869257
0.52,Premium,G,VVS2,61.1,59,2012,5.2,5.15,3.16,1.289281024869257
0.52,Ideal,G,VVS2,62.4,55,2012,5.19,5.17,3.23,1.289281024869257
0.52,Ideal,G,VVS2,61.5,56,2012,5.2,5.18,3.19,1.289281024869257
0.52,Ideal,G,VVS2,61,56,2012,5.24,5.18,3.18,1.289281024869257
0.52,Ideal,G,VVS2,59.8,57,2012,5.26,5.24,3.14,1.289281024869257
0.52,Ideal,G,VVS2,62.1,56,2012,5.17,5.14,3.2,1.289281024869257
0.52,Ideal,G,VVS2,61.9,55,2012,5.16,5.14,3.19,1.289281024869257
0.52,Ideal,G,VVS2,61.7,56,2012,5.16,5.14,3.18,1.289281024869257
0.52,Premium,G,VVS2,61.2,59,2012,5.16,5.14,3.15,1.289281024869257
0.52,Ideal,G,VVS2,62.1,57,2012,5.17,5.13,3.2,1.289281024869257
0.52,Ideal,G,VVS2,62.3,55,2012,5.16,5.12,3.2,1.289281024869257
0.52,Premium,G,VVS2,61.8,59,2012,5.16,5.13,3.18,1.289281024869257
0.78,Ideal,I,VS2,62,56,2012,5.93,5.87,3.66,0.653508006705941
0.78,Ideal,H,SI2,61.9,54,2012,5.89,5.85,3.63,0.653508006705941
0.5,Very Good,F,VVS2,61,61,2013,5.09,5.11,3.11,1.3775524528994512
0.63,Ideal,D,VS2,61.5,54,2013,5.54,5.58,3.42,0.9352021694954958
0.56,Premium,G,VS1,59.9,60,2013,5.41,5.37,3.23,1.139272878169172
0.72,Very Good,G,SI2,62.1,59,2015,5.66,5.73,3.54,0.7484329621170676
0.53,Ideal,G,VVS1,61.3,56,2015,5.22,5.26,3.21,1.250637444930982
0.57,Good,D,VS2,58.3,61,2015,5.42,5.45,3.17,1.107075699608957
0.76,Good,J,VS1,62.6,61.9,2015,5.7,5.75,3.58,0.683601320476443
0.71,Good,D,SI2,56.6,63,2015,5.9,5.76,3.3,0.766182211274838
0.7,Premium,G,SI1,59.9,58,2016,5.8,5.68,3.44,0.7850025911690748
0.56,Premium,F,SI1,62.7,59,2016,5.27,5.22,3.29,1.1409707513110048
0.8,Premium,J,SI1,58.4,59,2016,6.12,6.04,3.55,0.6276061856141951
0.54,Very Good,D,VS1,63,54,2016,5.19,5.23,3.28,1.2126704882990527
0.55,Ideal,G,VVS2,60.5,58,2016,5.3,5.34,3.22,1.175948609688213
0.56,Ideal,F,VS1,61.7,54,2016,5.34,5.3,3.28,1.1409707513110048
0.56,Ideal,F,VS1,61.9,55,2016,5.36,5.32,3.3,1.1409707513110048
0.5,Ideal,F,VVS2,59.9,58,2016,5.14,5.17,3.09,1.3796054371809714
0.76,Good,I,SI1,64.1,59,2016,5.75,5.73,3.68,0.6839405767148933
0.7,Good,G,SI1,64,55,2016,5.62,5.59,3.59,0.7850025911690748
0.7,Fair,G,SI1,64.8,59,2016,5.65,5.56,3.63,0.7850025911690748
0.56,Ideal,F,VS1,61.7,56,2016,5.32,5.28,3.27,1.1409707513110048
0.56,Ideal,F,VS1,61.7,54,2016,5.32,5.28,3.27,1.1409707513110048
0.56,Ideal,F,VS1,61.7,56,2016,5.33,5.3,3.28,1.1409707513110048
0.5,Premium,F,VVS2,60.9,58,2016,5.13,5.09,3.11,1.3796054371809714
0.5,Ideal,F,VVS2,62,56,2016,5.08,5.05,3.14,1.3796054371809714
0.56,Premium,F,VS1,58.2,60,2016,5.41,5.38,3.14,1.1409707513110048
0.6,Premium,E,SI1,59.6,59,2016,5.52,5.48,3.28,1.016392941624939
0.66,Good,F,SI1,60.4,60.1,2017,5.59,5.65,3.39,0.8667831427351854
1.01,Premium,I,I1,59.2,57,2017,6.58,6.44,3.85,0.4248712398614742
0.7,Very Good,H,SI1,59.2,59,2018,5.79,5.86,3.45,0.7857813635809483
0.5,Ideal,F,VVS1,62,58,2018,5.06,5.07,3.14,1.3809740933686498
0.55,Ideal,D,SI1,60.9,56,2018,5.31,5.34,3.24,1.1771152253724269
0.59,Ideal,G,VS1,62.1,55,2018,5.4,5.35,3.34,1.0464644058360133
0.6,Ideal,D,VS2,60.4,57,2019,5.49,5.53,3.33,1.0179054311214049
0.53,Ideal,E,VS1,61.6,55.6,2019,5.19,5.24,3.22,1.2531200999085135
0.57,Premium,D,VS2,60.8,59,2019,5.38,5.34,3.26,1.1092733684915561
0.72,Premium,E,SI2,61.6,59,2019,5.83,5.68,3.55,0.7499186851187892
0.7,Very Good,F,SI2,58.8,57,2020,5.85,5.89,3.45,0.7865601359928224
0.7,Premium,H,SI1,62.3,58,2020,5.63,5.57,3.49,0.7865601359928224
0.7,Good,F,SI2,58.1,61,2020,5.76,5.8,3.36,0.7865601359928224
0.55,Ideal,D,VS1,61.5,56,2020,5.28,5.26,3.24,1.1782818410566414
0.51,Good,E,VVS1,58.6,65,2020,5.32,5.24,3.1,1.3372217359699052
0.7,Premium,H,SI1,62.2,59,2020,5.7,5.65,3.53,0.7865601359928224
0.7,Premium,H,SI1,62.7,59,2020,5.68,5.63,3.55,0.7865601359928224
0.51,Premium,E,VS1,58.2,58,2020,5.33,5.29,3.09,1.3372217359699052
0.58,Very Good,G,VVS2,59.1,59.6,2021,5.39,5.42,3.19,1.07847704632944
0.52,Very Good,E,VS1,61.8,60,2021,5.14,5.18,3.19,1.2950481865113164
0.59,Very Good,E,VS1,60,56,2021,5.46,5.5,3.29,1.0480201011866126
0.7,Very Good,I,SI1,61.1,56,2021,5.74,5.75,3.51,0.7869495221987599
0.53,Ideal,D,SI1,60.4,57,2021,5.28,5.31,3.2,1.2543614273972785
0.53,Ideal,D,SI1,61.5,55,2021,5.19,5.22,3.2,1.2543614273972785
0.62,Very Good,D,VS2,59,59,2022,5.59,5.66,3.32,0.9649124227959325
0.55,Ideal,G,VVS2,61.9,56,2022,5.23,5.27,3.25,1.1794484567408565
0.55,Ideal,G,VVS2,62,57,2022,5.22,5.26,3.25,1.1794484567408565
0.55,Ideal,G,VVS2,62.5,56,2022,5.22,5.25,3.27,1.1794484567408565
0.72,Premium,G,SI2,62.8,61,2022,5.68,5.59,3.54,0.7510329773700801
0.8,Premium,J,SI2,60.2,59,2022,6.07,5.95,3.62,0.6294740611666183
0.83,Premium,J,SI1,59.3,59,2022,6.17,6.1,3.64,0.5918132772598698
0.78,Premium,J,SI2,60.6,58,2022,5.94,5.91,3.59,0.6567560584291315
0.73,Good,F,SI2,63.4,55,2023,5.71,5.75,3.63,0.7342348375896497
0.7,Premium,F,SI1,60.8,59,2023,5.73,5.71,3.48,0.787728294610634
0.71,Ideal,G,SI2,62.2,56,2023,5.7,5.74,3.56,0.7692241257612894
0.71,Ideal,H,SI2,61.8,55,2024,5.75,5.7,3.54,0.7696043650720958
0.59,Ideal,G,VVS2,61,57,2024,5.41,5.44,3.31,1.0495757965372112
0.7,Very Good,I,VS2,60.7,59,2025,5.75,5.79,3.5,0.7885070670225076
0.61,Very Good,E,VS1,59.6,63,2025,5.44,5.57,3.28,0.9930386408479798
0.55,Ideal,G,VS1,62.2,54.3,2025,5.24,5.27,3.27,1.1811983802671777
0.51,Ideal,F,VVS2,61.4,56,2025,5.16,5.17,3.17,1.34053169076191
0.5,Ideal,F,VVS2,62.2,54,2025,5.07,5.12,3.17,1.3857643900255285
0.5,Ideal,F,VVS2,62,53.6,2025,5.09,5.13,3.18,1.3857643900255285
0.75,Ideal,J,VS2,62.3,57,2025,5.84,5.81,3.63,0.7024132883530902
0.5,Ideal,D,VS1,61.6,57,2025,5.13,5.09,3.15,1.3857643900255285
0.56,Ideal,D,VS1,60.4,56,2026,5.36,5.33,3.23,1.1466303284504438
0.72,Very Good,I,SI1,59.8,58,2026,5.84,5.87,3.5,0.7525187003718011
0.76,Ideal,J,VS2,61.8,54,2026,5.87,5.91,3.64,0.6873331390993915
0.76,Ideal,J,VS2,61.7,56,2026,5.85,5.88,3.62,0.6873331390993915
0.55,Ideal,F,VS2,61.4,57,2026,5.26,5.3,3.24,1.181781688109285
0.7,Good,E,SI2,59.9,57,2026,5.75,5.8,3.46,0.7888964532284449
0.56,Ideal,D,VS1,61.7,56,2026,5.33,5.3,3.28,1.1466303284504438
0.56,Very Good,E,VS1,62,58.9,2027,5.25,5.29,3.27,1.1471962861643876
0.51,Ideal,G,VVS1,61.4,55,2027,5.15,5.18,3.17,1.341855672678712
